FSM_ID FSMStates FSMInputs FSMOutputs FSMSize W_Time W_Memory SIS_Tr SIS_Size SIS_Cost TS_Size TS_Cost Algorithm
74 190 6 6 1140 42513 117.039 7663782 27930 174374 195510 1388198 CWA
74 190 6 6 1140 36431 82.8086 7663782 1140 5892 7980 48084 MWA
75 190 6 6 1140 949 74.3281 814692 1 1714 4561 29674 OWA
75 190 6 6 1140 36301 114.004 7665567 26600 165000 186200 1314600 CWA
75 190 6 6 1140 35731 81.1328 7665567 1140 5850 7980 47790 MWA
76 190 6 6 1140 946 73.2812 814905 1 1733 4561 29333 OWA
76 190 6 6 1140 42811 117.727 7667307 28310 174390 198170 1390590 CWA
76 190 6 6 1140 35881 83.4297 7667307 1140 5760 7980 47160 MWA
77 190 6 6 1140 927 73.375 814990 1 1605 4561 29061 OWA
77 190 6 6 1140 44829 117.262 7669029 29070 177882 203490 1419594 CWA
77 190 6 6 1140 35519 83.8242 7669029 1140 5724 7980 46908 MWA
79 190 6 6 1140 924 73.2656 815142 1 1672 4561 28960 OWA
79 190 6 6 1140 40426 116.898 7670730 28120 171316 196840 1367932 CWA
79 190 6 6 1140 34837 2342.41 7670730 1140 5682 7980 46614 MWA
80 190 6 6 1140 1056 2337.71 815234 1 1612 4561 28996 OWA
80 190 6 6 1140 38802 2347.23 7672443 27170 166963 190190 1331761 CWA
80 190 6 6 1140 34266 83.1172 7672443 1140 5706 7980 46782 MWA
81 190 6 6 1140 923 73.0273 815326 1 1612 4561 29092 OWA
81 190 6 6 1140 48290 119.594 7674168 30020 184520 210140 1471760 CWA
81 190 6 6 1140 34506 83.8555 7674168 1140 5730 7980 46950 MWA
82 190 6 6 1140 875 73.4023 815522 1 1716 4561 29580 OWA
82 190 6 6 1140 36350 112.879 7675941 26790 165411 187530 1318617 CWA
82 190 6 6 1140 35383 80.4727 7675941 1140 5826 7980 47622 MWA
84 190 6 6 1140 927 74.4688 815640 1 1638 4561 29142 OWA
84 190 6 6 1140 45033 119.023 7677669 29450 181240 206150 1445380 CWA
84 190 6 6 1140 34377 83.9609 7677669 1140 5736 7980 46992 MWA
85 190 6 6 1140 911 72.4844 815804 1 1684 4561 28852 OWA
85 190 6 6 1140 32508 111.305 7679355 25840 156612 180880 1251324 CWA
85 190 6 6 1140 35397 80.2578 7679355 1140 5652 7980 46404 MWA
86 190 6 6 1140 911 73.3203 816009 1 1725 4561 28941 OWA
86 190 6 6 1140 52160 119.805 7681047 30210 185436 211470 1479312 CWA
86 190 6 6 1140 39393 83.0625 7681047 1140 5664 7980 46488 MWA
89 190 6 6 1140 1011 74.7383 816204 1 2095 5701 37045 OWA
89 190 6 6 1140 41211 116.07 7682832 27170 168305 190190 1341155 CWA
89 190 6 6 1140 38018 83.7852 7682832 1140 5850 7980 47790 MWA
90 190 6 6 1140 1043 73.6055 816340 1 1656 4561 29352 OWA
90 190 6 6 1140 57497 120.699 7684584 30210 188616 211470 1501572 CWA
90 190 6 6 1140 37393 84.0547 7684584 1140 5784 7980 47328 MWA
91 190 6 6 1140 957 73.1602 816533 1 2093 5701 35933 OWA
91 190 6 6 1140 42388 115.121 7686258 27360 165472 191520 1322464 CWA
91 190 6 6 1140 38373 84.6719 7686258 1330 6946 9310 56602 MWA
93 190 6 6 1140 958 73.4648 816695 1 1682 4561 29306 OWA
93 190 6 6 1140 51579 116.348 7688001 27930 171667 195510 1369249 CWA
93 190 6 6 1140 35040 81.9297 7688001 1140 5766 7980 47202 MWA
94 190 6 6 1140 903 74.1523 816936 1 1761 4561 29169 OWA
94 190 6 6 1140 43488 117.949 7689717 28120 172816 196840 1378432 CWA
94 190 6 6 1140 36062 2339.8 7689717 1140 5712 7980 46824 MWA
95 190 6 6 1140 958 2335.04 817085 1 1669 4561 29149 OWA
95 190 6 6 1140 37548 2343 7691442 26790 162205 187530 1296175 CWA
95 190 6 6 1140 35497 82.082 7691442 1140 5730 7980 46950 MWA
96 190 6 6 1140 881 72.5625 817202 1 1637 4561 29213 OWA
96 190 6 6 1140 42144 117.637 7693179 28690 175589 200830 1401263 CWA
96 190 6 6 1140 34131 83.7266 7693179 1140 5754 7980 47118 MWA
97 190 6 6 1140 870 72.75 817358 1 1676 4561 29300 OWA
97 190 6 6 1140 39763 116.805 7694922 27930 172807 195510 1377229 CWA
97 190 6 6 1140 35248 83.5312 7694922 1140 5766 7980 47202 MWA
98 190 6 6 1140 1030 72.5781 817553 1 2095 5701 36595 OWA
98 190 6 6 1140 35943 111.57 7696662 26410 162130 184870 1293370 CWA
98 190 6 6 1140 36722 80.5352 7696662 1140 5760 7980 47160 MWA
99 190 6 6 1140 935 73.4766 817664 1 1821 5701 34881 OWA
99 190 6 6 1140 41789 117.156 7698372 28310 172330 198170 1376170 CWA
99 190 6 6 1140 34774 82.4844 7698372 1140 5700 7980 46740 MWA
0 190 7 7 1330 1101 77.3594 817773 1 1629 5321 32709 OWA
0 190 7 7 1330 59731 125.531 7699992 27930 165070 223440 1516070 CWA
0 190 7 7 1330 38589 85.125 7699992 1330 6440 10640 60830 MWA
1 190 7 7 1330 1073 75.0312 817903 1 1650 5321 32646 OWA
1 190 7 7 1330 43542 116.891 7701603 24320 142836 194560 1312928 CWA
1 190 7 7 1330 39743 85.0781 7701603 1330 6419 10640 60662 MWA
2 190 7 7 1330 1115 76.0586 818163 1 2160 6651 41045 OWA
2 190 7 7 1330 47593 121.273 7703226 26220 154838 209760 1422244 CWA
2 190 7 7 1330 39522 86.1953 7703226 1330 6447 10640 60886 MWA
3 190 7 7 1330 1080 76.4414 818272 1 1629 5321 32597 OWA
3 190 7 7 1330 41148 117.777 7704834 23940 139546 191520 1283948 CWA
3 190 7 7 1330 38761 86.0195 7704834 1330 6412 10640 60606 MWA
4 190 7 7 1330 1171 75.9766 818459 1 1707 5321 32815 OWA
4 190 7 7 1330 42256 116.723 7706457 23750 140015 190000 1286370 CWA
4 190 7 7 1330 41132 84.4922 7706457 1330 6447 10640 60886 MWA
5 190 7 7 1330 1189 76.1875 818619 1 2060 6651 40700 OWA
5 190 7 7 1330 71801 129 7708059 29640 173554 237120 1595912 CWA
5 190 7 7 1330 42132 86.7695 7708059 1330 6398 10640 60494 MWA
6 190 7 7 1330 1182 75.7266 818735 1 1636 5321 32520 OWA
6 190 7 7 1330 56789 125.355 7709658 28690 167883 229520 1543894 CWA
6 190 7 7 1330 37491 2360.62 7709658 1330 6391 10640 60438 MWA
7 190 7 7 1330 1221 2355.86 818855 1 1640 5321 32384 OWA
7 190 7 7 1330 40015 2365.38 7711242 24700 143880 197600 1323940 CWA
7 190 7 7 1330 36890 84.6484 7711242 1330 6356 10640 60158 MWA
8 190 7 7 1330 1089 76.2852 819039 1 1704 5321 32896 OWA
8 190 7 7 1330 45113 121.012 7712874 25840 153024 206720 1405072 CWA
8 190 7 7 1330 37758 85.1289 7712874 1330 6468 10640 61054 MWA
9 190 7 7 1330 1110 75.8008 819225 1 1896 6651 39241 OWA
9 190 7 7 1330 63627 122.75 7714479 26980 157860 215840 1451740 CWA
9 190 7 7 1330 42447 87.1094 7714479 1330 6405 10640 60550 MWA
10 190 7 7 1330 1204 75.457 819300 1 2355 7981 49227 OWA
10 190 7 7 1330 65119 125.891 7716117 29070 173598 232560 1592274 CWA
10 190 7 7 1330 38670 87.5859 7716117 1330 6482 10640 61166 MWA
11 190 7 7 1330 1161 77.2305 819403 1 1623 5321 32619 OWA
11 190 7 7 1330 53392 123.777 7717728 26980 159094 215840 1461612 CWA
11 190 7 7 1330 37719 86.4727 7717728 1330 6419 10640 60662 MWA
12 190 7 7 1330 1080 78.4375 819600 1 1717 5321 32601 OWA
12 190 7 7 1330 45358 123.762 7719327 26790 156853 214320 1442354 CWA
12 190 7 7 1330 36957 88.4102 7719327 1330 6391 10640 60438 MWA
13 190 7 7 1330 1074 77.8594 819858 1 2158 6651 40448 OWA
13 190 7 7 1330 62425 127.148 7720899 29070 168902 232560 1554706 CWA
13 190 7 7 1330 40607 88.3242 7720899 1330 6328 10640 59934 MWA
14 190 7 7 1330 1215 77.9062 820086 1 1938 6651 39248 OWA
14 190 7 7 1330 49919 122.832 7722501 26410 154216 211280 1418598 CWA
14 190 7 7 1330 36967 87.7891 7722501 1330 6398 10640 60494 MWA
15 190 7 7 1330 1039 77.9922 820173 1 1607 5321 32323 OWA
15 190 7 7 1330 42918 120.938 7724082 25460 148708 203680 1367884 CWA
15 190 7 7 1330 36867 85.9102 7724082 1330 6349 10640 60102 MWA
16 190 7 7 1330 1156 78.7656 820295 1 1642 5321 32610 OWA
16 190 7 7 1330 59790 128.461 7725690 29260 173174 234080 1590212 CWA
16 190 7 7 1330 37060 90.0938 7725690 1520 7518 12160 70784 MWA
17 190 7 7 1330 1100 79.5898 820523 1 1938 6651 39213 OWA
17 190 7 7 1330 45908 124.402 7727289 26600 155940 212800 1433720 CWA
17 190 7 7 1330 37963 88.1172 7727289 1330 6391 10640 60438 MWA
18 190 7 7 1330 1157 77.9219 820611 1 1988 6651 40558 OWA
18 190 7 7 1330 43385 119.246 7728885 24510 143488 196080 1319474 CWA
18 190 7 7 1330 42319 88.3477 7728885 1330 6384 10640 60382 MWA
19 190 7 7 1330 1106 77.4062 820766 1 1675 5321 32755 OWA
19 190 7 7 1330 50679 123.32 7730505 26410 155620 211280 1429830 CWA
19 190 7 7 1330 40495 88.1484 7730505 1330 6440 10640 60830 MWA
20 190 7 7 1330 1072 78.0703 820888 1 1642 5321 32722 OWA
20 190 7 7 1330 44796 121.363 7732125 25270 148580 202160 1365530 CWA
20 190 7 7 1330 40176 86.5312 7732125 1520 7550 12160 71040 MWA
21 190 7 7 1330 1157 79.0781 821148 1 2160 6651 40415 OWA
21 190 7 7 1330 45174 120.926 7733694 25270 147079 202160 1353522 CWA
21 190 7 7 1330 38994 2437.67 7733694 1330 6321 10640 59878 MWA
23 190 7 7 1330 1040 2432.91 821274 1 1646 5321 32782 OWA
23 190 7 7 1330 47071 2442.43 7735320 26410 155898 211280 1432054 CWA
23 190 7 7 1330 36962 88.0703 7735320 1330 6454 10640 60942 MWA
24 190 7 7 1330 1101 79.2148 821382 1 1628 5321 32400 OWA
24 190 7 7 1330 44061 122.246 7736907 25840 150984 206720 1388752 CWA
24 190 7 7 1330 37701 86.8945 7736907 1520 7462 12160 70336 MWA
25 190 7 7 1330 1073 79.2656 821499 1 2017 6651 40447 OWA
25 190 7 7 1330 54245 127.727 7738491 28310 165122 226480 1519146 CWA
25 190 7 7 1330 38104 89.0234 7738491 1330 6356 10640 60158 MWA
26 190 7 7 1330 1041 79.3242 821659 1 1680 5321 32480 OWA
26 190 7 7 1330 54636 127.766 7740081 28310 165800 226480 1524570 CWA
26 190 7 7 1330 37001 87.4922 7740081 1330 6370 10640 60270 MWA
27 190 7 7 1330 1099 77.6367 821754 1 1615 5321 32527 OWA
27 190 7 7 1330 47517 123.062 7741683 26030 153908 208240 1413474 CWA
27 190 7 7 1330 38179 88.9922 7741683 1330 6398 10640 60494 MWA
28 190 7 7 1330 1085 78.0781 821886 1 1652 5321 32872 OWA
28 190 7 7 1330 61556 128.832 7743318 29070 173445 232560 1591050 CWA
28 190 7 7 1330 38123 90.2539 7743318 1330 6475 10640 61110 MWA
29 190 7 7 1330 1065 79.3828 821950 1 1584 5321 32384 OWA
29 190 7 7 1330 45147 120.191 7744908 25080 146530 200640 1347800 CWA
29 190 7 7 1330 38035 87.8398 7744908 1330 6370 10640 60270 MWA
31 190 7 7 1330 1104 79.582 822034 1 1604 5321 32796 OWA
31 190 7 7 1330 46459 122.309 7746540 25650 152100 205200 1396350 CWA
31 190 7 7 1330 42049 87.9609 7746540 1330 6468 10640 61054 MWA
32 190 7 7 1330 1098 79.332 822161 1 1647 5321 32755 OWA
32 190 7 7 1330 46494 121.594 7748163 25460 150394 203680 1381372 CWA
32 190 7 7 1330 40567 89.1133 7748163 1330 6447 10640 60886 MWA
33 190 7 7 1330 1098 78.4883 822343 1 1892 6651 39762 OWA
33 190 7 7 1330 69349 132.141 7749813 30210 180360 241680 1654350 CWA
33 190 7 7 1330 40404 91.8711 7749813 1330 6510 10640 61390 MWA
34 190 7 7 1330 1094 78.0391 822471 1 1648 5321 32616 OWA
34 190 7 7 1330 48059 122.926 7751421 26030 152662 208240 1403506 CWA
34 190 7 7 1330 40695 90.4531 7751421 1710 8624 13680 80962 MWA
35 190 7 7 1330 1129 78.4805 822631 1 1680 5321 32424 OWA
35 190 7 7 1330 56281 127.43 7753005 28500 166410 228000 1530780 CWA
35 190 7 7 1330 37922 90.1055 7753005 1330 6356 10640 60158 MWA
36 190 7 7 1330 1078 78.793 822841 1 2110 6651 40995 OWA
36 190 7 7 1330 55289 127.59 7754628 28500 168360 228000 1546380 CWA
36 190 7 7 1330 37945 89.2305 7754628 1520 7558 12160 71104 MWA
37 190 7 7 1330 1140 77.875 822969 1 1648 5321 32868 OWA
37 190 7 7 1330 48228 123.949 7756263 26600 158380 212800 1453240 CWA
37 190 7 7 1330 38779 90.4805 7756263 1520 7590 12160 71360 MWA
38 190 7 7 1330 1069 78.6953 823076 1 1627 5321 32763 OWA
38 190 7 7 1330 55585 128.434 7757889 28880 170354 231040 1564992 CWA
38 190 7 7 1330 37238 2465.96 7757889 1330 6454 10640 60942 MWA
39 190 7 7 1330 1044 2459.64 823246 1 1690 5321 33050 OWA
39 190 7 7 1330 50110 2469.16 7759539 27740 165420 221920 1517540 CWA
39 190 7 7 1330 41549 89.5391 7759539 1520 7630 12160 71680 MWA
40 190 7 7 1330 1216 79.6406 823408 1 1682 5321 32958 OWA
40 190 7 7 1330 56720 125.945 7761180 27170 161631 217360 1483238 CWA
40 190 7 7 1330 41043 89.1641 7761180 1330 6489 10640 61222 MWA
41 190 7 7 1330 1121 78.6289 823492 1 1604 5321 32544 OWA
41 190 7 7 1330 61624 127.082 7762785 28120 166010 224960 1524920 CWA
41 190 7 7 1330 41754 89.7266 7762785 1330 6405 10640 60550 MWA
42 190 7 7 1330 1149 78.6992 823687 1 1715 5321 32683 OWA
42 190 7 7 1330 52337 123.707 7764393 26410 155444 211280 1428422 CWA
42 190 7 7 1330 40553 87.168 7764393 1330 6412 10640 60606 MWA
43 190 7 7 1330 1236 79.1719 823877 1 1710 5321 32594 OWA
43 190 7 7 1330 57692 124.852 7765992 27550 161075 220400 1481450 CWA
43 190 7 7 1330 39946 89.7031 7765992 1330 6391 10640 60438 MWA
44 190 7 7 1330 1194 78.9805 824159 1 1802 5321 32938 OWA
44 190 7 7 1330 60234 128.891 7767618 28500 169080 228000 1552140 CWA
44 190 7 7 1330 40464 89.3086 7767618 1330 6454 10640 60942 MWA
45 190 7 7 1330 1090 79.4414 824318 1 1679 5321 32647 OWA
45 190 7 7 1330 52767 123.402 7769226 26220 153198 209760 1409124 CWA
45 190 7 7 1330 41733 89.6719 7769226 1520 7518 12160 70784 MWA
46 190 7 7 1330 1152 78.7188 824497 1 1699 5321 32527 OWA
46 190 7 7 1330 72259 131.305 7770819 30210 177529 241680 1631702 CWA
46 190 7 7 1330 41130 90.1641 7770819 1330 6377 10640 60326 MWA
47 190 7 7 1330 1089 78.332 824650 1 1673 5321 32333 OWA
47 190 7 7 1330 58503 127.574 7772394 28690 167245 229520 1538790 CWA
47 190 7 7 1330 40026 90.2148 7772394 1330 6335 10640 59990 MWA
48 190 7 7 1330 1069 79.4141 824781 1 1651 5321 33235 OWA
48 190 7 7 1330 55209 123.59 7774068 26410 158692 211280 1454406 CWA
48 190 7 7 1330 40125 89.4531 7774068 1330 6566 10640 61838 MWA
49 190 7 7 1330 1095 78.4336 824915 1 1654 5321 32790 OWA
49 190 7 7 1330 53174 123.449 7775694 26600 156630 212800 1439240 CWA
49 190 7 7 1330 43600 89.8711 7775694 1520 7566 12160 71168 MWA
50 190 7 7 1330 1241 79.5469 825094 1 2079 6651 40754 OWA
50 190 7 7 1330 50654 123.18 7777299 26220 154010 209760 1415620 CWA
50 190 7 7 1330 40457 88.9688 7777299 1520 7510 12160 70720 MWA
51 190 7 7 1330 1127 78.3984 825232 1 1658 5321 32710 OWA
51 190 7 7 1330 47279 122.176 7778916 25840 151964 206720 1396592 CWA
51 190 7 7 1330 40196 88.4102 7778916 1330 6433 10640 60774 MWA
52 190 7 7 1330 1207 77.7539 825436 1 1724 5321 33084 OWA
52 190 7 7 1330 49577 124.59 7780566 26790 160010 214320 1467610 CWA
52 190 7 7 1330 38738 87.75 7780566 1330 6510 10640 61390 MWA
53 190 7 7 1330 1326 79.6836 825571 1 1655 5321 32399 OWA
53 190 7 7 1330 63074 128.672 7782150 29450 173230 235600 1591990 CWA
53 190 7 7 1330 38463 2479.06 7782150 1330 6356 10640 60158 MWA
54 190 7 7 1330 1152 2474.3 825767 1 2096 6651 41086 OWA
54 190 7 7 1330 47817 2483.82 7783782 26600 157860 212800 1449080 CWA
54 190 7 7 1330 37669 90.4883 7783782 1330 6468 10640 61054 MWA
55 190 7 7 1330 1041 78.7188 825914 1 1667 5321 32355 OWA
55 190 7 7 1330 58348 127.574 7785360 28690 167016 229520 1536958 CWA
55 190 7 7 1330 38092 89.5781 7785360 1330 6342 10640 60046 MWA
56 190 7 7 1330 1154 78.5664 826107 1 1713 5321 32513 OWA
56 190 7 7 1330 50766 124.914 7786950 27170 159200 217360 1463790 CWA
56 190 7 7 1330 38682 89.0742 7786950 1330 6370 10640 60270 MWA
57 190 7 7 1330 1083 78.7031 826304 1 1717 5321 33077 OWA
57 190 7 7 1330 44015 123.371 7788600 25650 152340 205200 1398270 CWA
57 190 7 7 1330 41929 89.293 7788600 1330 6510 10640 61390 MWA
58 190 7 7 1330 1100 79.3711 826463 1 1679 5321 32647 OWA
58 190 7 7 1330 54431 124.176 7790208 26600 156360 212800 1437080 CWA
58 190 7 7 1330 41754 89.293 7790208 1330 6412 10640 60606 MWA
59 190 7 7 1330 1149 77.7578 826596 1 1653 5321 32537 OWA
59 190 7 7 1330 57372 126.711 7791807 27930 164991 223440 1515438 CWA
59 190 7 7 1330 43449 88.2305 7791807 1330 6391 10640 60438 MWA
60 190 7 7 1330 1178 79.9727 826774 1 1698 5321 32694 OWA
60 190 7 7 1330 48029 120.957 7793418 25080 147074 200640 1352152 CWA
60 190 7 7 1330 41301 88.7305 7793418 1330 6419 10640 60662 MWA
61 190 7 7 1330 1178 77.9375 826882 1 1628 5321 33100 OWA
61 190 7 7 1330 55770 125.391 7795080 27360 163186 218880 1497008 CWA
61 190 7 7 1330 41721 89.5898 7795080 1520 7662 12160 71936 MWA
62 190 7 7 1330 1128 79.8281 826996 1 2014 6651 41354 OWA
62 190 7 7 1330 56076 124.719 7796742 26980 160748 215840 1474844 CWA
62 190 7 7 1330 38852 89.0273 7796742 1330 6538 10640 61614 MWA
64 190 7 7 1330 1034 79.3789 827102 1 1626 5321 33098 OWA
64 190 7 7 1330 52875 126.711 7798404 27170 162822 217360 1492766 CWA
64 190 7 7 1330 42056 87.9102 7798404 1330 6538 10640 61614 MWA
65 190 7 7 1330 1156 79.6562 827194 1 1612 5321 33504 OWA
65 190 7 7 1330 53835 125.648 7800111 27170 164017 217360 1502326 CWA
65 190 7 7 1330 39672 87.7852 7800111 1330 6643 10640 62454 MWA
67 190 7 7 1330 1170 80.2891 827339 1 1665 5321 32969 OWA
67 190 7 7 1330 54910 124.871 7801755 26410 157682 211280 1446326 CWA
67 190 7 7 1330 42302 89.4258 7801755 1330 6496 10640 61278 MWA
68 190 7 7 1330 1180 80.0352 827465 1 1836 6651 39181 OWA
68 190 7 7 1330 46659 123.207 7803360 26220 154010 209760 1415620 CWA
68 190 7 7 1330 41218 88.8242 7803360 1330 6405 10640 60550 MWA
69 190 7 7 1330 1108 77.8359 827660 1 1715 5321 32851 OWA
69 190 7 7 1330 40711 119.664 7804986 23750 139950 190000 1285850 CWA
69 190 7 7 1330 37894 89.0977 7804986 1520 7566 12160 71168 MWA
70 190 7 7 1330 1092 78.8125 827870 1 1730 5321 32894 OWA
70 190 7 7 1330 48301 121.738 7806615 25080 148056 200640 1360008 CWA
70 190 7 7 1330 45067 2488.49 7806615 1330 6461 10640 60998 MWA
71 190 7 7 1330 1689 2483.73 827951 1 1601 5321 32401 OWA
71 190 7 7 1330 65873 2493.22 7808205 27740 161930 221920 1489620 CWA
71 190 7 7 1330 43657 90.2109 7808205 1330 6370 10640 60270 MWA
72 190 7 7 1330 1181 78.4023 828018 1 1587 5321 32527 OWA
72 190 7 7 1330 64524 126.473 7809810 27740 163800 221920 1504580 CWA
72 190 7 7 1330 45049 89.1055 7809810 1330 6405 10640 60550 MWA
73 190 7 7 1330 1170 78.043 828174 1 1676 5321 32616 OWA
73 190 7 7 1330 55644 124.332 7811415 26980 158240 215840 1454780 CWA
73 190 7 7 1330 43695 87.4453 7811415 1330 6405 10640 60550 MWA
74 190 7 7 1330 1138 79.3125 828288 1 1634 5321 32574 OWA
74 190 7 7 1330 51917 121.633 7813020 25840 151040 206720 1389200 CWA
74 190 7 7 1330 44055 88.6992 7813020 1520 7510 12160 70720 MWA
75 190 7 7 1330 1175 78.6836 828395 1 1627 5321 32679 OWA
75 190 7 7 1330 51557 122.344 7814637 25460 149936 203680 1377708 CWA
75 190 7 7 1330 43862 87.25 7814637 1330 6433 10640 60774 MWA
76 190 7 7 1330 1179 79.6562 828559 1 1684 5321 32512 OWA
76 190 7 7 1330 59453 124.508 7816230 26600 156800 212800 1440600 CWA
76 190 7 7 1330 43589 87.7227 7816230 1330 6377 10640 60326 MWA
77 190 7 7 1330 1091 79.6406 828662 1 1623 5321 32479 OWA
77 190 7 7 1330 65534 125.484 7817826 27360 160968 218880 1479264 CWA
77 190 7 7 1330 44784 89.7188 7817826 1330 6384 10640 60382 MWA
78 190 7 7 1330 1160 79.3398 828788 1 1646 5321 32754 OWA
78 190 7 7 1330 47478 119.734 7819449 24510 143889 196080 1322682 CWA
78 190 7 7 1330 45888 88.1992 7819449 1330 6447 10640 60886 MWA
79 190 7 7 1330 1161 78.5586 828911 1 1643 5321 32359 OWA
79 190 7 7 1330 48870 122.262 7821030 25840 150712 206720 1386576 CWA
79 190 7 7 1330 43790 89.2148 7821030 1330 6349 10640 60102 MWA
80 190 7 7 1330 1193 79.0117 829081 1 1690 5321 32434 OWA
80 190 7 7 1330 51505 122.312 7822614 26030 151186 208240 1391698 CWA
80 190 7 7 1330 43679 89.5391 7822614 1330 6356 10640 60158 MWA
81 190 7 7 1330 1220 78.125 829197 1 1636 5321 33192 OWA
81 190 7 7 1330 68879 127.906 7824285 27930 168329 223440 1542142 CWA
81 190 7 7 1330 45493 89.6914 7824285 1330 6559 10640 61782 MWA
82 190 7 7 1330 1189 79.5898 829394 1 1717 5321 32657 OWA
82 190 7 7 1330 58149 124.539 7825890 27170 158775 217360 1460390 CWA
82 190 7 7 1330 43917 89.2578 7825890 1330 6405 10640 60550 MWA
83 190 7 7 1330 1179 78.7305 829549 1 1675 5321 32643 OWA
83 190 7 7 1330 53243 123.199 7827498 26410 155254 211280 1426902 CWA
83 190 7 7 1330 44782 88.9922 7827498 1330 6412 10640 60606 MWA
84 190 7 7 1330 1239 78.0547 829719 1 1690 5321 32462 OWA
84 190 7 7 1330 44487 119.059 7829085 23940 140374 191520 1290572 CWA
84 190 7 7 1330 43702 2490.33 7829085 1520 7462 12160 70336 MWA
85 190 7 7 1330 1186 2485.58 829832 1 1633 5321 32377 OWA
85 190 7 7 1330 54574 2495.1 7830669 26410 154522 211280 1421046 CWA
85 190 7 7 1330 43394 89.4258 7830669 1330 6356 10640 60158 MWA
86 190 7 7 1330 1223 78.5391 829969 1 1847 6651 39332 OWA
86 190 7 7 1330 48254 120.395 7832286 24700 145500 197600 1336900 CWA
86 190 7 7 1330 43383 88.6016 7832286 1330 6433 10640 60774 MWA
87 190 7 7 1330 1155 78.0273 830037 1 1588 5321 32416 OWA
87 190 7 7 1330 60539 125.75 7833879 27740 161696 221920 1487748 CWA
87 190 7 7 1330 43493 89.6484 7833879 1330 6377 10640 60326 MWA
88 190 7 7 1330 1219 80.4688 830161 1 2024 6651 40874 OWA
88 190 7 7 1330 52178 124.555 7835499 26600 156920 212800 1441560 CWA
88 190 7 7 1330 43290 89.8398 7835499 1330 6440 10640 60830 MWA
89 190 7 7 1330 1148 78.9375 830248 1 1797 6651 39562 OWA
89 190 7 7 1330 66077 128.531 7837140 29070 172991 232560 1587418 CWA
89 190 7 7 1330 43621 91.7695 7837140 1330 6489 10640 61222 MWA
90 190 7 7 1330 1162 80.3086 830344 1 1616 5321 32668 OWA
90 190 7 7 1330 52281 124.477 7838757 26600 156590 212800 1438920 CWA
90 190 7 7 1330 43510 89.1211 7838757 1330 6433 10640 60774 MWA
91 190 7 7 1330 1189 78.1484 830538 1 1714 5321 32962 OWA
91 190 7 7 1330 48313 121.246 7840395 25270 149568 202160 1373434 CWA
91 190 7 7 1330 43815 89.0469 7840395 1330 6482 10640 61166 MWA
92 190 7 7 1330 1299 78.8789 830692 1 2054 6651 40659 OWA
92 190 7 7 1330 52611 123.48 7841994 26410 155407 211280 1428126 CWA
92 190 7 7 1330 44082 89.043 7841994 1330 6391 10640 60438 MWA
93 190 7 7 1330 1187 78.0625 830868 1 1696 5321 32468 OWA
93 190 7 7 1330 64906 126.82 7843581 28500 165230 228000 1521340 CWA
93 190 7 7 1330 43915 89.6328 7843581 1330 6363 10640 60214 MWA
94 190 7 7 1330 1156 79.1836 830998 1 2410 7981 48232 OWA
94 190 7 7 1330 65718 127.73 7845144 29450 170435 235600 1569630 CWA
94 190 7 7 1330 43809 89.957 7845144 1330 6307 10640 59766 MWA
95 190 7 7 1330 1214 79.6484 831121 1 1643 5321 32751 OWA
95 190 7 7 1330 58515 125.332 7846767 27550 162045 220400 1489210 CWA
95 190 7 7 1330 43977 87.9648 7846767 1330 6447 10640 60886 MWA
96 190 7 7 1330 1191 77.9727 831232 1 1631 5321 32431 OWA
96 190 7 7 1330 46142 120.461 7848357 24700 144140 197600 1326020 CWA
96 190 7 7 1330 44151 88.4766 7848357 1330 6370 10640 60270 MWA
97 190 7 7 1330 1132 78.0547 831343 1 1631 5321 32795 OWA
97 190 7 7 1330 60772 127.047 7849986 28120 166434 224960 1528312 CWA
97 190 7 7 1330 44158 88.4961 7849986 1330 6651 10640 62518 MWA
98 190 7 7 1330 1207 78.2188 831483 1 1660 5321 32768 OWA
98 190 7 7 1330 54554 123.234 7851609 26220 153508 209760 1411604 CWA
98 190 7 7 1330 40381 87.7188 7851609 1520 7558 12160 71104 MWA
99 190 7 7 1330 1290 79.5625 831589 1 1626 5321 32314 OWA
99 190 7 7 1330 52841 125.082 7853187 27170 159958 217360 1469854 CWA
99 190 7 7 1330 38040 2493.71 7853187 1330 6342 10640 60046 MWA
0 190 8 8 1520 1335 2488.95 831732 1 1283 4561 27107 OWA
0 190 8 8 1520 63039 2500.82 7854705 26790 151146 241110 1574634 CWA
0 190 8 8 1520 38831 91.1016 7854705 1520 7088 13680 75952 MWA
1 190 8 8 1520 1235 78.9648 831858 1 1646 6081 36078 OWA
1 190 8 8 1520 54106 123.949 7856223 24130 136462 217170 1421198 CWA
1 190 8 8 1520 40000 90.0781 7856223 1520 7088 13680 75952 MWA
2 190 8 8 1520 1222 79.8555 831909 1 1571 6081 36131 OWA
2 190 8 8 1520 56995 126.637 7857753 25080 142180 225720 1480260 CWA
2 190 8 8 1520 39482 91.0938 7857753 1520 7120 13680 76240 MWA
3 190 8 8 1520 1228 80.4297 832006 1 1427 6081 34435 OWA
3 190 8 8 1520 54916 125.977 7859280 25080 141668 225720 1475652 CWA
3 190 8 8 1520 39561 90.2891 7859280 1520 7112 13680 76168 MWA
4 190 8 8 1520 1462 80.8281 832129 1 1453 6081 34845 OWA
4 190 8 8 1520 46142 122.285 7860843 22990 132201 206910 1373729 CWA
